timestamp,server_id,cpu_usage_pct,memory_usage_pct,active_connections,requests_per_sec,network_latency_ms,disk_io_mb_s,bandwidth_mbps,error_rate_pct,response_time_ms,load_status
2026-06-30 00:45:00,srv-4,47.08,42.48,129,55.68,26.17,0.0,26.35,0.193,201.87,Medium
2026-06-30 00:45:00,srv-5,47.79,40.63,154,73.74,12.42,1.4,37.05,0.04,163.61,Low
2026-06-30 00:45:00,srv-3,37.23,37.31,154,62.35,11.42,1.44,31.64,0.063,141.58,Low
2026-06-30 00:45:00,srv-2,49.4,41.46,158,65.04,19.63,7.69,40.15,0.053,187.8,Low
2026-06-30 01:00:00,srv-3,41.71,43.32,208,86.66,12.69,6.12,40.52,0.086,154.3,Low
2026-06-30 01:00:00,srv-5,43.18,38.26,218,101.35,16.89,6.19,60.58,0.142,163.54,Low
2026-06-30 01:00:00,srv-1,40.83,40.45,156,67.47,12.88,1.73,29.29,0.129,157.58,Low
2026-06-30 01:00:00,srv-2,43.9,46.37,133,55.62,22.3,3.71,40.4,0.071,200.26,Low
2026-06-30 01:00:00,srv-4,55.57,45.71,155,67.55,25.7,2.7,32.53,0.046,207.93,Medium
2026-06-30 01:15:00,srv-4,51.56,51.22,191,87.87,30.06,3.78,46.95,0.037,218.74,Medium
2026-06-30 01:15:00,srv-1,39.66,42.96,219,89.3,13.84,0.96,40.1,0.02,156.14,Low
2026-06-30 01:15:00,srv-3,42.09,39.52,204,89.48,10.5,7.08,48.34,0.062,150.03,Low
2026-06-30 01:15:00,srv-5,42.5,41.07,131,61.65,11.68,4.52,35.88,0.061,157.97,Low
2026-06-30 01:15:00,srv-2,34.88,39.42,121,49.82,18.03,1.11,28.83,0.027,160.77,Low
2026-06-30 01:30:00,srv-3,40.2,43.22,142,56.31,14.92,0.0,27.16,0.033,160.24,Low
2026-06-30 01:30:00,srv-2,46.21,46.29,176,76.15,18.14,3.17,52.15,0.143,184.34,Medium
2026-06-30 01:30:00,srv-4,48.9,47.44,109,48.85,28.51,4.04,13.44,0.092,207.79,Medium
2026-06-30 01:30:00,srv-5,47.7,35.94,166,77.64,14.39,0.0,47.47,0.03,177.85,Low
2026-06-30 01:30:00,srv-1,51.19,43.08,200,82.19,13.62,1.95,36.38,0.004,173.83,Low
2026-06-30 01:45:00,srv-3,46.3,40.97,226,93.85,9.87,0.61,51.92,0.058,154.12,Low
2026-06-30 01:45:00,srv-1,38.87,39.25,157,64.47,13.04,0.32,31.24,0.256,166.52,Low
2026-06-30 01:45:00,srv-2,47.8,45.79,177,75.36,18.35,5.72,61.73,0.021,183.02,Low
2026-06-30 01:45:00,srv-4,45.48,42.49,107,50.42,25.01,1.51,25.92,0.01,194.7,Low
2026-06-30 01:45:00,srv-5,51.17,48.64,172,79.71,11.49,2.64,49.97,0.128,175.14,Medium
2026-06-30 02:00:00,srv-5,47.22,39.98,148,67.45,11.31,3.52,43.32,0.007,160.84,Low
2026-06-30 02:00:00,srv-3,40.11,34.46,203,85.21,9.58,0.85,54.75,0.134,142.59,Low
2026-06-30 02:00:00,srv-4,51.41,49.3,105,51.04,26.44,0.0,18.51,0.05,206.9,Medium
2026-06-30 02:00:00,srv-2,35.18,42.49,158,63.49,18.06,2.91,42.94,0.038,162.05,Low
2026-06-30 02:00:00,srv-1,47.96,43.13,192,85.26,13.12,7.18,30.91,0.102,167.05,Low
2026-06-30 02:15:00,srv-3,46.02,41.17,235,94.8,11.36,4.1,51.11,0.027,164.55,Low
2026-06-30 02:15:00,srv-1,37.4,39.63,183,77.24,12.51,0.0,40.93,0.031,145.83,Low
2026-06-30 02:15:00,srv-4,53.65,45.76,155,67.23,25.64,12.91,35.13,0.003,207.46,Medium
2026-06-30 02:15:00,srv-2,98.36,80.55,827,344.53,56.94,20.97,225.06,3.358,427.28,High
2026-06-30 02:15:00,srv-5,41.43,34.23,71,37.7,11.19,4.03,19.06,0.032,146.13,Low
2026-06-30 02:30:00,srv-2,44.41,44.58,153,62.88,20.01,5.55,34.82,0.004,188.11,Low
2026-06-30 02:30:00,srv-1,43.31,36.5,185,78.46,13.22,5.75,39.48,0.055,161.8,Low
2026-06-30 02:30:00,srv-4,48.2,43.96,85,43.47,27.06,1.78,19.65,0.054,202.53,Medium
2026-06-30 02:30:00,srv-3,41.49,43.65,279,117.49,9.39,5.21,66.0,0.152,158.39,Low
2026-06-30 02:30:00,srv-5,37.73,39.29,163,77.1,18.81,0.0,47.5,0.043,159.3,Low
2026-06-30 02:45:00,srv-2,49.53,42.16,172,72.75,18.47,4.57,48.29,0.006,178.84,Low
2026-06-30 02:45:00,srv-3,50.68,46.65,228,95.73,13.6,6.7,51.71,0.003,178.38,Low
2026-06-30 02:45:00,srv-1,49.21,50.92,215,91.25,18.13,6.21,36.02,0.056,193.34,Medium
2026-06-30 02:45:00,srv-4,48.7,46.44,140,62.97,26.4,10.46,26.54,0.079,200.91,Medium
2026-06-30 02:45:00,srv-5,38.89,32.33,82,36.65,12.69,0.0,21.12,0.001,142.71,Low
2026-06-30 03:00:00,srv-3,48.2,36.01,214,90.51,9.98,6.02,47.4,0.001,159.66,Low
2026-06-30 03:00:00,srv-1,43.0,43.93,209,87.68,15.8,7.4,29.23,0.011,167.04,Low
2026-06-30 03:00:00,srv-2,44.71,52.27,178,74.24,18.32,0.97,53.85,0.257,183.67,Medium
2026-06-30 03:00:00,srv-4,42.24,42.13,83,38.4,25.04,1.35,20.53,0.003,181.22,Low
2026-06-30 03:00:00,srv-5,34.68,40.46,186,88.23,12.44,1.24,53.47,0.001,145.67,Low
2026-06-30 03:15:00,srv-4,45.92,45.37,134,59.48,27.6,0.0,29.28,0.094,204.03,Medium
2026-06-30 03:15:00,srv-2,50.45,41.6,173,76.88,18.31,2.89,47.06,0.178,182.4,Medium
2026-06-30 03:15:00,srv-1,43.52,39.84,189,81.03,12.31,3.77,32.62,0.011,161.98,Low
2026-06-30 03:15:00,srv-3,42.5,38.49,312,128.46,11.4,6.34,73.17,0.034,155.81,Low
2026-06-30 03:15:00,srv-5,47.27,45.41,218,98.24,11.01,0.0,57.85,0.048,163.37,Low
2026-06-30 03:30:00,srv-5,72.51,68.67,789,366.35,16.24,19.15,220.24,0.125,237.76,Medium
2026-06-30 03:30:00,srv-4,52.66,46.47,160,74.23,25.64,1.82,28.57,0.007,213.66,Medium
2026-06-30 03:30:00,srv-2,50.34,46.12,182,73.84,24.13,4.32,51.31,0.074,200.1,Medium
2026-06-30 03:30:00,srv-3,37.02,41.02,195,80.07,10.69,4.02,38.64,0.094,146.66,Low
2026-06-30 03:30:00,srv-1,43.67,42.05,212,87.79,12.06,0.06,39.42,0.032,160.12,Low
2026-06-30 03:45:00,srv-1,39.09,38.17,173,70.13,17.42,2.92,45.36,0.121,158.83,Low
2026-06-30 03:45:00,srv-3,48.69,43.95,250,103.99,9.11,9.65,61.26,0.014,163.99,Low
2026-06-30 03:45:00,srv-4,51.72,49.24,143,62.38,25.6,5.94,26.09,0.01,207.64,Medium
2026-06-30 03:45:00,srv-2,48.89,41.43,206,81.85,20.37,0.91,52.55,0.033,183.15,Low
2026-06-30 03:45:00,srv-5,47.17,40.74,180,85.99,13.17,4.61,51.41,0.2,171.58,Low
2026-06-30 04:00:00,srv-4,52.2,39.11,107,48.86,25.06,4.5,17.05,0.091,199.1,Medium
2026-06-30 04:00:00,srv-3,44.09,36.53,204,87.74,11.47,3.89,43.61,0.059,149.84,Low
2026-06-30 04:00:00,srv-5,43.42,46.35,196,92.92,12.06,5.88,54.5,0.019,165.96,Low
2026-06-30 04:00:00,srv-1,38.66,41.05,240,98.16,13.5,5.33,48.15,0.001,156.97,Low
2026-06-30 04:00:00,srv-2,45.22,42.1,113,49.16,19.76,6.58,30.36,0.035,179.34,Low
2026-06-30 04:15:00,srv-2,44.47,46.1,197,83.99,18.78,0.51,57.72,0.015,176.71,Low
2026-06-30 04:15:00,srv-1,47.11,37.57,186,77.74,13.54,3.62,26.94,0.076,164.42,Low
2026-06-30 04:15:00,srv-4,40.58,40.56,120,50.94,28.52,3.18,21.64,0.007,191.13,Low
2026-06-30 04:15:00,srv-5,42.13,41.27,196,92.18,11.28,2.3,57.92,0.021,158.24,Low
2026-06-30 04:15:00,srv-3,46.4,40.96,276,116.13,12.12,6.19,69.59,0.04,159.02,Low
2026-06-30 04:30:00,srv-2,44.89,42.09,167,68.83,19.13,0.91,35.84,0.028,175.25,Low
2026-06-30 04:30:00,srv-4,52.91,47.6,123,55.21,26.73,2.15,27.34,0.056,215.6,Medium
2026-06-30 04:30:00,srv-3,41.71,41.24,201,86.33,17.09,5.45,44.89,0.017,170.53,Low
2026-06-30 04:30:00,srv-5,47.99,46.33,268,126.98,11.62,6.78,82.45,0.045,172.52,Low
2026-06-30 04:30:00,srv-1,43.95,43.28,229,90.92,15.03,4.97,38.63,0.003,163.19,Low
2026-06-30 04:45:00,srv-4,44.72,44.21,168,78.35,26.33,3.33,39.84,0.017,191.21,Low
2026-06-30 04:45:00,srv-2,46.19,45.45,189,75.69,18.19,1.79,48.86,0.028,181.99,Low
2026-06-30 04:45:00,srv-5,51.53,40.48,199,93.92,13.5,4.93,52.78,0.068,175.26,Low
2026-06-30 04:45:00,srv-1,46.72,36.9,156,62.53,12.76,7.33,28.67,0.033,164.51,Low
2026-06-30 04:45:00,srv-3,45.1,45.89,265,108.31,10.08,4.59,54.49,0.017,172.87,Low
2026-06-30 05:00:00,srv-4,49.09,48.17,169,75.33,27.25,2.6,21.72,0.014,204.75,Medium
2026-06-30 05:00:00,srv-1,50.71,45.2,227,94.42,13.32,5.83,44.97,0.051,175.97,Medium
2026-06-30 05:00:00,srv-2,53.55,44.7,257,107.04,30.59,6.5,75.39,0.002,236.68,Medium
2026-06-30 05:00:00,srv-3,45.6,43.53,292,125.36,10.4,5.26,68.35,0.004,158.47,Low
2026-06-30 05:00:00,srv-5,51.73,40.22,227,108.01,12.29,3.47,63.43,0.037,167.23,Low
2026-06-30 05:15:00,srv-4,99.5,97.81,703,317.98,64.85,16.83,136.01,2.64,464.4,High
2026-06-30 05:15:00,srv-2,48.14,46.16,242,103.22,20.81,1.93,67.02,0.03,187.77,Low
2026-06-30 05:15:00,srv-5,45.64,46.41,231,108.39,12.31,7.46,77.94,0.048,177.98,Low
2026-06-30 05:15:00,srv-1,52.04,47.08,235,98.58,18.93,5.05,39.05,0.058,201.28,Medium
2026-06-30 05:15:00,srv-3,46.4,41.66,311,126.88,13.16,8.86,60.8,0.038,169.32,Low
2026-06-30 05:30:00,srv-4,57.4,57.07,226,102.9,26.69,6.76,45.96,0.006,233.97,Medium
2026-06-30 05:30:00,srv-3,40.48,43.6,308,126.16,9.63,4.76,62.91,0.03,150.78,Low
2026-06-30 05:30:00,srv-5,51.08,40.45,202,92.94,11.08,5.36,47.79,0.012,166.81,Low
2026-06-30 05:30:00,srv-1,41.57,43.34,269,109.05,14.23,0.0,49.8,0.003,166.51,Low
2026-06-30 05:30:00,srv-2,54.21,51.0,218,91.31,19.94,0.0,60.13,0.033,202.93,Medium
2026-06-30 05:45:00,srv-4,58.44,57.43,178,82.17,25.57,0.34,27.8,0.043,228.52,Medium
2026-06-30 05:45:00,srv-2,49.29,50.23,275,116.86,19.77,7.9,76.25,0.055,198.39,Medium
2026-06-30 05:45:00,srv-5,53.34,47.31,273,126.04,12.51,6.27,69.1,0.063,179.08,Medium
2026-06-30 05:45:00,srv-3,44.09,38.13,238,101.42,9.42,3.51,57.26,0.017,149.76,Low
2026-06-30 05:45:00,srv-1,46.13,47.14,295,120.37,12.33,2.71,52.12,0.027,169.56,Low
2026-06-30 06:00:00,srv-4,51.74,53.75,223,99.38,25.13,0.0,32.8,0.129,208.76,Medium
2026-06-30 06:00:00,srv-2,50.46,47.02,250,105.47,19.4,3.0,78.98,0.036,192.44,Medium
2026-06-30 06:00:00,srv-5,49.43,47.23,326,151.52,12.11,5.78,98.01,0.026,168.69,Low
2026-06-30 06:00:00,srv-1,52.29,45.18,330,139.81,12.29,4.29,59.19,0.044,175.39,Medium
2026-06-30 06:00:00,srv-3,43.49,51.97,362,152.21,9.29,4.29,88.26,0.176,164.99,Medium
2026-06-30 06:15:00,srv-1,54.26,51.13,368,150.46,12.46,0.27,70.93,0.003,185.57,Medium
2026-06-30 06:15:00,srv-2,56.87,55.7,321,134.46,18.6,1.89,90.43,0.099,206.31,Medium
2026-06-30 06:15:00,srv-3,46.83,49.44,382,161.42,16.66,7.95,84.42,0.085,179.43,Medium
2026-06-30 06:15:00,srv-5,51.52,54.96,385,184.23,15.23,5.54,122.34,0.043,189.11,Medium
2026-06-30 06:15:00,srv-4,57.04,55.07,202,93.66,26.65,0.51,38.47,0.095,220.96,Medium
2026-06-30 06:30:00,srv-5,47.55,51.68,347,161.38,11.96,6.64,106.05,0.054,176.12,Medium
2026-06-30 06:30:00,srv-1,62.8,49.12,400,166.53,15.11,3.51,80.94,0.036,200.46,Medium
2026-06-30 06:30:00,srv-4,52.37,56.85,251,115.75,25.5,3.43,47.05,0.095,217.76,Medium
2026-06-30 06:30:00,srv-3,49.86,45.81,442,184.15,9.63,5.8,106.04,0.037,169.36,Low
2026-06-30 06:30:00,srv-2,54.12,50.31,311,131.42,18.51,3.5,80.12,0.023,196.83,Medium
2026-06-30 06:45:00,srv-1,48.83,52.34,341,143.62,12.7,5.54,70.68,0.054,179.37,Medium
2026-06-30 06:45:00,srv-4,62.18,55.23,277,124.39,27.89,5.41,51.25,0.028,230.97,Medium
2026-06-30 06:45:00,srv-5,51.41,45.33,367,172.42,12.88,8.22,107.11,0.0,173.2,Low
2026-06-30 06:45:00,srv-2,58.93,52.35,315,132.64,19.59,10.75,82.97,0.026,215.89,Medium
2026-06-30 06:45:00,srv-3,53.0,45.24,428,176.22,11.83,8.68,93.3,0.037,177.77,Medium
2026-06-30 07:00:00,srv-5,58.46,53.34,396,184.52,16.49,7.93,110.79,0.043,198.94,Medium
2026-06-30 07:00:00,srv-2,60.09,53.27,367,152.77,18.15,4.04,101.02,0.042,204.69,Medium
2026-06-30 07:00:00,srv-1,57.47,44.84,347,148.27,12.04,6.15,71.49,0.037,193.5,Medium
2026-06-30 07:00:00,srv-3,55.65,47.6,513,212.17,10.19,9.33,115.73,0.011,180.31,Medium
2026-06-30 07:00:00,srv-4,62.34,58.64,312,141.85,26.34,4.86,65.78,0.063,242.23,Medium
2026-06-30 07:15:00,srv-1,55.86,48.68,440,183.46,17.77,8.56,82.42,0.009,210.19,Medium
2026-06-30 07:15:00,srv-2,57.82,57.51,345,143.39,18.15,5.91,100.66,0.011,209.8,Medium
2026-06-30 07:15:00,srv-5,55.69,54.79,467,219.58,12.67,13.5,133.04,0.143,187.14,Medium
2026-06-30 07:15:00,srv-3,55.66,51.87,477,200.55,9.55,7.19,109.49,0.052,187.59,Medium
2026-06-30 07:15:00,srv-4,60.62,57.48,287,134.73,25.59,7.34,47.65,0.076,231.77,Medium
2026-06-30 07:30:00,srv-2,65.51,57.49,404,171.32,20.4,5.45,116.06,0.092,225.41,Medium
2026-06-30 07:30:00,srv-3,49.09,49.25,556,230.3,13.89,5.44,132.29,0.154,175.47,Medium
2026-06-30 07:30:00,srv-5,50.66,54.57,410,193.26,11.06,6.66,120.3,0.005,176.94,Medium
2026-06-30 07:30:00,srv-1,50.09,50.39,441,183.05,12.37,7.26,88.3,0.038,184.67,Medium
2026-06-30 07:30:00,srv-4,73.53,66.98,328,151.1,31.45,5.89,56.31,0.267,272.75,Medium
2026-06-30 07:45:00,srv-1,56.08,55.73,529,216.32,12.02,9.21,101.66,0.122,192.27,Medium
2026-06-30 07:45:00,srv-4,71.73,64.96,316,142.26,28.69,10.56,51.44,0.454,262.33,Medium
2026-06-30 07:45:00,srv-5,64.97,56.28,474,221.61,11.83,11.71,140.32,0.009,208.55,Medium
2026-06-30 07:45:00,srv-2,61.87,57.6,424,175.9,23.13,3.28,120.74,0.058,222.86,Medium
2026-06-30 07:45:00,srv-3,60.75,52.13,559,231.66,10.26,6.86,129.79,0.115,188.73,Medium
2026-06-30 08:00:00,srv-3,53.01,47.71,571,239.32,10.67,7.29,128.5,0.004,175.49,Medium
2026-06-30 08:00:00,srv-2,69.18,55.06,455,190.21,25.02,5.59,119.55,0.172,241.13,Medium
2026-06-30 08:00:00,srv-1,60.04,57.41,504,207.45,12.54,7.47,96.68,0.001,196.77,Medium
2026-06-30 08:00:00,srv-5,64.04,61.4,592,273.54,18.22,7.18,170.12,0.041,220.51,Medium
2026-06-30 08:00:00,srv-4,72.49,63.09,361,164.13,31.76,8.15,73.08,0.559,270.43,High
2026-06-30 08:15:00,srv-3,54.93,55.83,598,250.12,9.5,7.67,147.54,0.003,181.68,Medium
2026-06-30 08:15:00,srv-2,72.94,64.01,466,192.66,22.21,4.18,129.96,0.468,248.04,Medium
2026-06-30 08:15:00,srv-1,52.72,57.06,513,214.18,12.54,9.05,96.07,0.051,188.38,Medium
2026-06-30 08:15:00,srv-4,78.88,66.24,390,176.9,35.11,7.06,75.99,0.334,298.26,High
2026-06-30 08:15:00,srv-5,59.82,58.95,491,236.75,12.61,8.23,134.84,0.005,199.35,Medium
2026-06-30 08:30:00,srv-3,61.81,58.97,719,297.75,9.87,13.74,160.85,0.164,198.24,Medium
2026-06-30 08:30:00,srv-4,75.29,70.44,356,160.92,34.19,2.71,66.73,0.383,285.75,High
2026-06-30 08:30:00,srv-1,54.02,57.04,597,246.99,13.1,11.29,111.83,0.004,196.71,Medium
2026-06-30 08:30:00,srv-2,64.2,60.27,448,185.02,18.67,10.79,118.09,0.08,220.05,Medium
2026-06-30 08:30:00,srv-5,51.23,57.99,535,247.89,11.42,5.74,145.86,0.096,183.78,Medium
2026-06-30 08:45:00,srv-3,60.42,57.55,773,321.46,11.76,19.26,174.05,0.011,197.84,Medium
2026-06-30 08:45:00,srv-4,83.61,73.97,439,198.0,39.23,9.2,78.55,1.395,320.03,High
2026-06-30 08:45:00,srv-1,57.68,52.18,653,269.58,17.06,15.23,125.14,0.0,206.15,Medium
2026-06-30 08:45:00,srv-5,67.48,62.91,621,287.04,14.08,10.18,177.09,0.209,220.15,Medium
2026-06-30 08:45:00,srv-2,77.25,68.84,584,244.34,27.19,10.72,160.22,0.953,282.05,High
2026-06-30 09:00:00,srv-1,67.73,62.29,664,275.72,17.72,9.98,139.81,0.216,228.54,Medium
2026-06-30 09:00:00,srv-5,57.2,57.11,538,255.6,17.31,14.71,149.53,0.032,203.17,Medium
2026-06-30 09:00:00,srv-3,64.21,59.52,792,328.83,10.28,11.82,179.62,0.106,204.0,Medium
2026-06-30 09:00:00,srv-4,82.84,68.97,425,192.42,39.0,9.41,77.81,0.167,318.32,High
2026-06-30 09:00:00,srv-2,66.57,61.88,526,217.62,22.85,16.41,147.49,0.084,235.01,Medium
2026-06-30 09:15:00,srv-3,64.7,61.11,798,328.63,10.96,12.08,175.75,0.038,212.08,Medium
2026-06-30 09:15:00,srv-5,68.03,61.68,664,310.58,12.7,9.71,180.59,0.111,214.47,Medium
2026-06-30 09:15:00,srv-4,77.18,73.88,411,193.8,32.77,6.14,77.48,0.99,295.04,High
2026-06-30 09:15:00,srv-2,68.15,63.92,505,212.08,25.84,7.67,136.75,0.293,245.68,Medium
2026-06-30 09:15:00,srv-1,64.06,63.97,641,267.4,13.63,11.7,125.27,0.029,214.55,Medium
2026-06-30 09:30:00,srv-4,99.5,98.0,859,389.64,64.13,13.28,162.73,2.992,468.79,High
2026-06-30 09:30:00,srv-1,64.85,70.73,676,281.69,13.65,14.36,127.32,0.168,224.63,Medium
2026-06-30 09:30:00,srv-2,73.17,72.44,586,241.16,26.28,7.66,151.53,0.314,263.39,Medium
2026-06-30 09:30:00,srv-3,57.43,57.52,712,296.67,9.24,10.5,167.48,0.093,186.31,Medium
2026-06-30 09:30:00,srv-5,72.8,68.9,732,343.5,16.59,18.32,214.63,0.107,239.52,Medium
2026-06-30 09:45:00,srv-3,61.42,60.77,772,322.5,12.85,15.63,174.05,0.008,203.3,Medium
2026-06-30 09:45:00,srv-4,86.66,78.86,470,214.33,48.99,12.37,97.39,0.627,356.23,High
2026-06-30 09:45:00,srv-5,71.07,65.3,639,299.48,14.36,11.49,184.61,0.466,226.25,Medium
2026-06-30 09:45:00,srv-1,65.1,61.51,690,285.87,14.27,7.48,128.15,0.086,216.61,Medium
2026-06-30 09:45:00,srv-2,68.48,62.61,572,239.93,22.06,14.83,156.08,0.296,241.18,Medium
2026-06-30 10:00:00,srv-4,85.13,84.49,517,234.4,43.38,6.76,90.54,0.951,350.35,High
2026-06-30 10:00:00,srv-2,72.01,66.18,600,249.12,22.05,13.88,164.57,0.116,251.51,Medium
2026-06-30 10:00:00,srv-3,64.26,57.19,796,330.45,12.13,15.65,182.07,0.085,208.12,Medium
2026-06-30 10:00:00,srv-5,66.95,67.77,739,345.34,13.39,10.92,219.13,0.073,225.07,Medium
2026-06-30 10:00:00,srv-1,64.05,62.63,749,310.35,12.97,18.63,141.18,0.081,212.5,Medium
2026-06-30 10:15:00,srv-1,67.23,65.03,714,297.24,13.41,15.92,148.46,0.103,220.82,Medium
2026-06-30 10:15:00,srv-3,67.49,60.81,768,317.14,13.26,13.73,157.92,0.156,214.1,Medium
2026-06-30 10:15:00,srv-5,74.06,66.07,692,322.39,18.07,13.74,202.2,0.25,246.67,Medium
2026-06-30 10:15:00,srv-4,80.91,77.83,483,216.47,36.72,9.59,86.53,1.502,317.61,High
2026-06-30 10:15:00,srv-2,77.49,73.29,610,254.47,25.8,11.7,170.91,0.233,290.32,High
2026-06-30 10:30:00,srv-4,83.47,69.97,438,201.02,39.33,8.37,81.19,0.178,317.04,High
2026-06-30 10:30:00,srv-5,71.92,60.73,755,353.16,15.78,14.19,213.06,0.203,227.04,Medium
2026-06-30 10:30:00,srv-1,64.6,65.55,774,326.85,18.13,8.28,149.28,0.055,235.41,Medium
2026-06-30 10:30:00,srv-2,76.64,73.51,628,263.74,25.02,8.14,169.15,0.796,271.66,High
2026-06-30 10:30:00,srv-3,66.03,63.72,885,371.61,10.3,12.18,201.77,0.015,219.63,Medium
2026-06-30 10:45:00,srv-5,70.19,64.99,676,319.03,20.18,13.65,196.52,0.348,243.45,Medium
2026-06-30 10:45:00,srv-4,88.18,76.3,496,224.78,45.31,11.02,79.25,0.493,351.4,High
2026-06-30 10:45:00,srv-2,80.43,69.78,672,278.19,30.33,16.43,180.33,0.072,288.94,Medium
2026-06-30 10:45:00,srv-1,73.04,67.29,725,303.67,16.67,13.22,145.08,0.243,238.24,Medium
2026-06-30 10:45:00,srv-3,63.32,64.68,818,342.83,10.64,11.69,183.85,0.07,214.16,Medium
2026-06-30 11:00:00,srv-1,77.53,63.01,762,315.14,20.12,11.31,143.98,0.797,253.9,High
2026-06-30 11:00:00,srv-5,65.9,64.69,738,346.75,13.63,10.1,208.29,0.229,221.37,Medium
2026-06-30 11:00:00,srv-2,80.36,75.69,683,285.78,28.44,11.39,189.17,1.519,288.25,High
2026-06-30 11:00:00,srv-3,62.13,61.87,876,368.69,9.17,15.54,199.89,0.018,209.27,Medium
2026-06-30 11:00:00,srv-4,84.3,83.89,525,237.11,39.85,6.95,101.51,0.45,334.01,High
2026-06-30 11:15:00,srv-3,65.4,63.77,911,380.78,10.49,17.04,200.28,0.096,206.85,Medium
2026-06-30 11:15:00,srv-2,87.94,74.33,707,298.0,40.2,10.67,198.87,0.602,341.79,High
2026-06-30 11:15:00,srv-1,62.47,65.49,768,323.45,13.43,12.18,151.01,0.091,212.89,Medium
2026-06-30 11:15:00,srv-4,99.5,98.0,1116,506.74,64.22,20.64,207.97,0.371,463.05,High
2026-06-30 11:15:00,srv-5,63.59,68.11,705,329.36,17.95,13.75,193.54,0.062,227.2,Medium
2026-06-30 11:30:00,srv-2,78.93,70.87,609,259.55,29.45,14.42,171.85,1.29,281.98,High
2026-06-30 11:30:00,srv-4,88.98,76.4,445,204.74,46.21,6.05,85.84,0.836,363.93,High
2026-06-30 11:30:00,srv-1,69.45,68.51,740,304.86,15.58,14.26,145.06,0.302,233.85,Medium
2026-06-30 11:30:00,srv-3,92.22,83.8,1705,711.97,35.82,30.07,384.39,3.573,356.18,High
2026-06-30 11:30:00,srv-5,75.73,62.31,688,320.77,17.94,8.72,202.32,0.503,241.58,Medium
2026-06-30 11:45:00,srv-1,73.42,69.7,796,328.32,16.54,17.71,149.1,0.207,244.1,Medium
2026-06-30 11:45:00,srv-4,84.16,80.3,478,219.3,41.79,9.82,86.88,1.898,338.01,High
2026-06-30 11:45:00,srv-2,82.83,72.02,656,275.13,31.19,11.33,180.36,1.051,299.16,High
2026-06-30 11:45:00,srv-5,75.0,55.01,679,318.0,16.67,11.99,193.68,0.708,231.49,Medium
2026-06-30 11:45:00,srv-3,63.63,66.44,860,361.94,14.23,17.12,196.79,0.007,215.03,Medium
2026-06-30 12:00:00,srv-3,72.12,54.33,856,355.97,22.54,11.12,190.86,0.425,250.1,Medium
2026-06-30 12:00:00,srv-5,61.53,65.82,654,308.28,11.39,11.51,195.44,0.049,203.96,Medium
2026-06-30 12:00:00,srv-1,69.87,68.77,755,313.54,14.76,11.54,141.91,0.085,232.16,Medium
2026-06-30 12:00:00,srv-4,87.81,78.68,512,232.26,46.14,10.92,97.13,1.575,353.42,High
2026-06-30 12:00:00,srv-2,80.76,73.34,691,284.98,33.52,8.1,183.87,0.939,302.58,High
2026-06-30 12:15:00,srv-3,66.47,61.25,806,338.27,11.97,14.71,186.05,0.041,212.51,Medium
2026-06-30 12:15:00,srv-5,69.24,60.65,634,297.59,13.28,9.79,182.71,0.083,216.4,Medium
2026-06-30 12:15:00,srv-4,90.6,75.09,466,212.86,50.09,11.51,86.48,2.148,369.95,High
2026-06-30 12:15:00,srv-1,71.6,61.59,686,283.73,16.32,10.5,139.61,0.291,229.6,Medium
2026-06-30 12:15:00,srv-2,76.31,70.32,610,251.55,26.12,10.65,170.0,0.136,269.65,Medium
2026-06-30 12:30:00,srv-1,66.37,67.21,691,285.94,15.32,13.2,137.26,0.155,226.04,Medium
2026-06-30 12:30:00,srv-4,81.75,72.15,448,207.34,39.47,13.46,85.28,0.355,318.81,High
2026-06-30 12:30:00,srv-3,70.24,60.83,823,345.62,13.08,15.23,187.36,0.427,222.75,Medium
2026-06-30 12:30:00,srv-2,80.29,75.83,601,251.65,32.99,8.33,171.7,0.571,299.45,High
2026-06-30 12:30:00,srv-5,63.1,60.13,639,297.93,13.93,14.24,183.76,0.094,213.94,Medium
2026-06-30 12:45:00,srv-2,74.93,66.03,564,235.87,28.21,0.76,152.32,0.195,266.8,Medium
2026-06-30 12:45:00,srv-1,64.15,55.39,624,259.44,12.95,12.44,124.03,0.176,209.37,Medium
2026-06-30 12:45:00,srv-4,86.45,73.73,410,187.52,43.07,7.16,82.31,0.785,341.81,High
2026-06-30 12:45:00,srv-3,59.71,59.01,788,327.59,10.16,10.84,180.47,0.022,194.46,Medium
2026-06-30 12:45:00,srv-5,67.98,59.9,568,269.14,13.01,15.69,167.63,0.134,215.59,Medium
2026-06-30 13:00:00,srv-5,57.53,63.67,580,270.91,13.83,12.38,164.91,0.028,202.85,Medium
2026-06-30 13:00:00,srv-2,75.11,67.7,588,245.99,24.15,7.67,159.54,0.51,269.97,High
2026-06-30 13:00:00,srv-3,54.32,57.41,762,320.06,9.04,11.23,178.09,0.002,185.77,Medium
2026-06-30 13:00:00,srv-1,78.19,56.96,649,272.45,21.37,8.35,130.03,0.09,254.77,Medium
2026-06-30 13:00:00,srv-4,81.62,80.12,454,208.67,37.52,7.69,87.31,1.649,316.8,High
2026-06-30 13:15:00,srv-3,63.57,58.38,729,307.91,12.54,15.21,171.92,0.085,206.42,Medium
2026-06-30 13:15:00,srv-1,63.52,63.77,635,261.8,13.94,15.7,123.47,0.071,211.93,Medium
